raceId,driverId,stop,lap,time,duration,milliseconds,totalStops
903,"4","1","11","15:23:16","22.776","22776","2"
903,"807","1","11","15:23:24","23.438","23438","2"
903,"155","1","11","15:23:49","24.883","24883","3"
903,"813","1","11","15:23:51","24.010","24010","2"
903,"824","1","11","15:23:56","24.784","24784","2"
906,"154","1","11","14:23:03","23.943","23943","2"
907,"3","1","11","14:16:41","21.474","21474","2"
907,"16","1","11","14:17:03","22.960","22960","2"
911,"817","1","11","14:25:27","22.913","22913","2"
911,"825","1","11","14:25:37","23.115","23115","2"
911,"16","1","11","14:25:53","23.755","23755","3"
911,"828","1","11","14:26:12","24.083","24083","2"
911,"820","1","11","14:26:13","23.734","23734","2"
913,"8","1","11","20:25:15","29.702","29702","3"
913,"822","1","11","20:25:21","30.340","30340","2"
913,"818","1","11","20:25:26","29.806","29806","3"
913,"813","1","11","20:25:40","29.960","29960","4"
915,"817","1","11","15:23:27","30.006","30006","1"
918,"3","1","11","17:23:26","21.741","21741","2"
928,"813","1","11","14:23:09","22.470","22470","3"
928,"815","1","11","14:23:19","22.829","22829","3"
929,"828","1","11","18:22:33","26.045","26045","3"
929,"832","1","11","18:22:40","32.647","32647","2"
930,"826","1","11","14:21:18","22.667","22667","2"
930,"18","1","11","14:21:23","22.589","22589","3"
934,"817","1","11","13:23:42","28.464","28464","2"
937,"8","1","11","14:28:44","22.578","22578","2"
937,"18","1","11","14:29:15","24.083","24083","3"
939,"807","1","11","20:24:36","30.868","30868","1"
940,"822","1","11","14:22:04","23.542","23542","2"
940,"154","1","11","14:22:12","23.793","23793","2"
943,"154","1","11","13:19:15","22.735","22735","2"
944,"822","1","11","14:17:18","23.736","23736","2"
944,"830","1","11","14:17:28","24.166","24166","3"
945,"1","1","11","17:23:20","21.346","21346","2"
948,"13","1","11","16:24:32","21.550","21550","2"
948,"836","1","11","16:24:47","26.206","26206","3"
948,"828","1","11","16:24:51","22.357","22357","3"
949,"154","1","11","18:22:08","25.739","25739","3"
949,"836","1","11","18:22:24","26.236","26236","3"
951,"832","1","11","15:25:31","30.805","30805","1"
952,"817","1","11","14:21:44","21.738","21738","4"
952,"4","1","11","14:22:02","21.795","21795","2"
952,"835","1","11","14:22:09","23.283","23283","2"
952,"836","1","11","14:22:14","24.554","24554","2"
953,"828","1","11","14:22:52","27.176","27176","3"
953,"837","1","11","14:22:57","29.117","29117","3"
954,"20","1","11","14:17:58","22.597","22597","2"
954,"8","1","11","14:18:14","22.820","22820","2"
954,"836","1","11","14:18:36","24.784","24784","2"
955,"835","1","11","17:24:54","20.965","20965","2"
956,"825","1","11","14:16:43","22.033","22033","4"
958,"831","1","11","14:19:45","22.778","22778","2"
959,"830","1","11","14:18:08","19.017","19017","3"
959,"3","1","11","14:18:12","19.693","19693","3"
959,"825","1","11","14:18:33","19.034","19034","2"
964,"807","1","11","14:22:12","22.832","22832","2"
964,"821","1","11","14:22:18","24.110","24110","2"
965,"1","1","11","14:22:40","23.601","23601","2"
965,"13","1","11","14:23:03","24.093","24093","3"
965,"832","1","11","14:23:06","24.778","24778","2"
965,"4","1","11","14:23:10","23.683","23683","2"
966,"154","1","11","13:20:31","22.957","22957","2"
971,"830","1","11","18:21:30","25.174","25174","1"
971,"839","1","11","18:21:47","24.664","24664","2"
971,"836","1","11","18:21:59","26.542","26542","1"
975,"807","1","11","14:19:40","26.764","26764","1"
975,"835","1","11","14:19:55","24.423","24423","1"
975,"828","1","11","14:19:57","24.047","24047","1"
980,"807","1","11","14:24:21","23.507","23507","2"
980,"13","1","11","14:24:38","22.667","22667","2"
981,"825","1","11","14:19:43","24.384","24384","1"
983,"13","1","11","15:21:49","23.791","23791","1"
983,"154","1","11","15:22:00","24.912","24912","2"
988,"840","1","11","17:23:10","21.613","21613","3"
991,"839","1","11","14:32:18","23.281","23281","2"
995,"839","1","11","14:29:59","25.353","25353","1"
1004,"828","1","11","14:32:34","30.051","30051","2"
1004,"838","1","11","14:32:55","29.636","29636","1"
1006,"1","1","11","13:32:38","23.693","23693","2"
1007,"1","1","11","13:28:21","22.269","22269","2"
1007,"822","1","11","13:28:30","22.105","22105","3"
1007,"832","1","11","13:28:40","22.660","22660","1"
1007,"845","1","11","13:29:04","22.732","22732","1"
1011,"830","1","11","18:31:32","24.199","24199","2"
1011,"9","1","11","18:32:04","24.667","24667","2"
1012,"807","1","11","14:32:24","24.107","24107","1"
1013,"20","1","11","16:33:45","19.981","19981","1"
1015,"1","1","11","15:27:03","24.266","24266","1"
1015,"822","1","11","15:27:11","25.030","25030","2"
1015,"830","1","11","15:27:12","24.011","24011","1"
1015,"20","1","11","15:27:12","24.483","24483","1"
1015,"817","1","11","15:27:55","24.269","24269","1"
1015,"825","1","11","15:27:55","25.419","25419","1"
1015,"815","1","11","15:28:09","28.463","28463","1"
1016,"815","1","11","14:27:40","24.076","24076","1"
1018,"825","1","11","15:26:15","23.243","23243","3"
1022,"807","1","11","15:37:54","23.475","23475","2"
1028,"9","1","11","13:32:54","24.164","24164","1"
1030,"817","1","11","17:32:58","21.904","21904","2"
1037,"1","1","11","15:34:33","23.298","23298","1"
1037,"822","1","11","15:34:37","25.548","25548","1"
1037,"830","1","11","15:34:40","23.314","23314","1"
1037,"817","1","11","15:34:49","23.586","23586","1"
1037,"839","1","11","15:34:54","24.305","24305","1"
1037,"848","1","11","15:34:55","22.738","22738","1"
1037,"840","1","11","15:34:58","23.689","23689","1"
1037,"846","1","11","15:35:05","23.046","23046","1"
1037,"826","1","11","15:35:10","23.769","23769","1"
1037,"20","1","11","15:35:12","22.982","22982","1"
1041,"20","1","11","14:30:54","22.616","22616","2"
1041,"847","1","11","14:30:54","22.496","22496","1"
1042,"8","1","11","13:28:58","29.061","29061","1"
1043,"847","1","11","13:28:18","29.707","29707","1"
1044,"830","1","11","13:34:27","24.256","24256","3"
1047,"849","1","11","17:34:29","21.357","21357","2"
1052,"4","1","11","18:27:32","24.373","24373","2"
1057,"1","1","11","16:23:50","22.470","22470","3"
1057,"842","1","11","16:23:55","20.156","20156","3"
1057,"822","1","11","16:24:08","20.356","20356","3"
1057,"817","1","11","16:24:12","20.082","20082","3"
1069,"817","1","11","14:22:38","24.176","24176","2"
1069,"832","1","11","14:22:41","23.414","23414","2"
1069,"854","1","11","14:23:10","24.293","24293","2"
1070,"849","1","11","13:21:22","23.681","23681","2"
900,"822","1","10","17:24:46","34.921","34921","2"
901,"826","1","10","16:22:31","25.109","25109","3"
901,"821","1","10","16:22:33","29.420","29420","2"
901,"820","1","10","16:22:44","25.639","25639","3"
902,"822","1","10","18:21:24","25.040","25040","3"
902,"826","1","10","18:21:32","26.064","26064","3"
902,"824","1","10","18:21:44","25.756","25756","5"
903,"13","1","10","15:21:37","1:18.277","78277","2"
903,"8","1","10","15:21:45","22.994","22994","2"
903,"815","1","10","15:21:51","22.914","22914","2"
903,"828","1","10","15:22:18","23.677","23677","3"
907,"825","1","10","14:15:40","21.670","21670","2"
907,"826","1","10","14:15:42","21.906","21906","1"
907,"817","1","10","14:15:42","21.467","21467","2"
908,"20","1","10","14:20:59","28.558","28558","2"
911,"20","1","10","14:23:35","22.800","22800","3"
911,"826","1","10","14:23:49","24.082","24082","2"
911,"807","1","10","14:23:52","23.823","23823","2"
913,"13","1","10","20:23:21","29.578","29578","2"
913,"826","1","10","20:23:35","30.089","30089","3"
913,"154","1","10","20:23:40","29.322","29322","3"
918,"1","1","10","17:21:35","21.885","21885","2"
918,"822","1","10","17:21:52","21.661","21661","2"
928,"831","1","10","14:21:26","23.409","23409","2"
929,"807","1","10","18:20:48","26.652","26652","3"
929,"831","1","10","18:20:56","25.459","25459","3"
929,"13","1","10","18:20:57","24.894","24894","2"
929,"813","1","10","18:20:58","30.426","30426","3"
930,"807","1","10","14:19:46","22.659","22659","3"
937,"831","1","10","14:27:06","23.439","23439","2"
938,"832","1","10","14:18:38","30.358","30358","2"
939,"4","1","10","20:22:46","34.237","34237","1"
939,"832","1","10","20:22:46","34.970","34970","3"
939,"828","1","10","20:22:52","29.589","29589","3"
939,"813","1","10","20:22:55","29.762","29762","3"
940,"807","1","10","14:20:34","23.750","23750","3"
940,"831","1","10","14:20:51","24.763","24763","2"
940,"18","1","10","14:20:51","23.343","23343","2"
943,"813","1","10","13:17:46","26.647","26647","2"
943,"828","1","10","13:17:54","22.956","22956","3"
944,"826","1","10","14:16:04","24.155","24155","2"
944,"13","1","10","14:16:08","23.887","23887","3"
944,"815","1","10","14:16:10","23.854","23854","3"
944,"154","1","10","14:16:12","24.475","24475","3"
945,"3","1","10","17:21:26","21.637","21637","2"
945,"8","1","10","17:21:36","22.162","22162","2"
948,"831","1","10","16:23:19","22.701","22701","2"
949,"830","1","10","18:20:31","25.810","25810","3"
949,"831","1","10","18:20:44","26.246","26246","3"
952,"832","1","10","14:20:24","22.874","22874","2"
952,"18","1","10","14:20:28","22.280","22280","2"
952,"807","1","10","14:20:31","22.176","22176","1"
952,"825","1","10","14:20:34","22.843","22843","3"
955,"154","1","10","17:22:51","21.132","21132","2"
956,"3","1","10","14:15:15","21.890","21890","4"
964,"830","1","10","14:20:15","22.855","22855","2"
964,"817","1","10","14:20:26","22.996","22996","2"
964,"154","1","10","14:20:36","23.741","23741","2"
964,"826","1","10","14:20:38","22.990","22990","2"
965,"3","1","10","14:21:02","23.526","23526","2"
965,"18","1","10","14:21:28","23.613","23613","2"
965,"154","1","10","14:21:30","24.523","24523","2"
965,"815","1","10","14:21:31","23.350","23350","2"
967,"20","1","10","14:29:08","29.981","29981","3"
971,"20","1","10","18:19:52","24.702","24702","2"
980,"839","1","10","14:22:35","23.364","23364","3"
980,"154","1","10","14:22:38","22.925","22925","2"
980,"4","1","10","14:22:43","24.158","24158","1"
983,"825","1","10","15:20:13","23.766","23766","1"
985,"840","1","10","14:21:03","24.949","24949","2"
990,"838","1","10","18:31:05","25.081","25081","2"
990,"840","1","10","18:31:12","33.612","33612","2"
991,"843","1","10","14:30:52","23.172","23172","2"
1004,"844","1","10","14:30:35","30.397","30397","1"
1004,"839","1","10","14:30:40","30.642","30642","1"
1004,"845","1","10","14:31:18","29.912","29912","1"
1006,"845","1","10","13:31:11","23.686","23686","2"
1006,"838","1","10","13:31:16","24.065","24065","2"
1006,"842","1","10","13:31:19","23.865","23865","2"
1007,"840","1","10","13:27:33","24.451","24451","2"
1011,"846","1","10","18:30:09","24.175","24175","2"
1011,"825","1","10","18:30:10","24.948","24948","2"
1013,"815","1","10","16:32:13","20.939","20939","1"
1013,"840","1","10","16:32:27","23.099","23099","1"
1013,"817","1","10","16:32:28","20.884","20884","1"
1015,"847","1","10","15:26:35","26.165","26165","1"
1027,"826","1","10","13:27:43","22.490","22490","2"
1037,"844","1","10","15:32:40","30.678","30678","2"
1037,"8","1","10","15:32:46","22.960","22960","1"
1037,"154","1","10","15:32:51","23.636","23636","1"
1037,"825","1","10","15:32:57","26.156","26156","2"
1037,"849","1","10","15:33:00","23.532","23532","2"
1041,"844","1","10","14:29:03","22.560","22560","2"
1041,"8","1","10","14:29:22","22.865","22865","2"
1043,"841","1","10","13:27:00","29.745","29745","1"
1044,"815","1","10","13:32:35","25.163","25163","1"
1044,"817","1","10","13:32:52","23.470","23470","2"
1044,"832","1","10","13:32:56","23.910","23910","2"
1044,"842","1","10","13:33:26","23.669","23669","2"
1047,"830","1","10","17:30:57","21.289","21289","1"
1047,"822","1","10","17:31:02","21.587","21587","1"
1047,"1","1","10","17:31:09","22.406","22406","1"
1047,"848","1","10","17:31:15","21.508","21508","1"
1047,"846","1","10","17:31:22","21.840","21840","1"
1047,"832","1","10","17:31:29","22.140","22140","1"
1047,"840","1","10","17:31:30","22.036","22036","1"
1047,"842","1","10","17:31:33","22.000","22000","1"
1047,"826","1","10","17:31:37","25.724","25724","1"
1047,"839","1","10","17:31:40","21.615","21615","1"
1047,"8","1","10","17:31:49","22.012","22012","1"
1047,"847","1","10","17:31:56","22.085","22085","1"
1047,"850","1","10","17:32:05","26.329","26329","3"
1057,"832","1","10","16:22:11","20.064","20064","3"
1064,"20","1","10","15:16:24","18.664","18664","2"
1069,"830","1","10","14:20:36","23.727","23727","2"
1069,"846","1","10","14:21:01","24.385","24385","2"
1069,"842","1","10","14:21:07","23.745","23745","1"
1051,"8","1","10","17:19:14","26.174","26174","2"
1072,"1","1","10","20:49:49","20.580","20580","3"
1072,"822","1","10","20:49:57","21.668","21668","3"
1072,"844","1","10","20:50:01","20.531","20531","3"
1072,"815","1","10","20:50:04","20.710","20710","2"
1072,"846","1","10","20:50:14","20.973","20973","3"
1072,"4","1","10","20:50:27","20.405","20405","4"
1072,"849","1","10","20:50:43","24.220","24220","3"
1073,"854","1","10","17:18:55","22.124","22124","2"
901,"1","1","15","16:30:55","24.604","24604","3"
901,"155","1","15","16:31:53","27.124","27124","2"
902,"807","1","15","18:29:59","24.757","24757","2"
902,"155","1","15","18:30:29","27.124","27124","2"
903,"817","1","15","15:30:17","23.186","23186","2"
903,"818","1","15","15:30:46","24.119","24119","2"
904,"154","1","15","14:26:57","22.126","22126","2"
904,"13","1","15","14:27:02","22.890","22890","3"
904,"813","1","15","14:27:21","27.851","27851","2"
906,"20","1","15","14:28:14","23.904","23904","2"
906,"13","1","15","14:28:20","27.949","27949","2"
906,"818","1","15","14:28:22","24.433","24433","2"
906,"825","1","15","14:28:30","23.479","23479","2"
906,"16","1","15","14:28:33","23.703","23703","2"
907,"822","1","15","14:21:40","21.133","21133","2"
907,"8","1","15","14:22:00","21.914","21914","2"
908,"817","1","15","14:29:30","28.483","28483","1"
909,"3","1","15","14:24:57","20.055","20055","2"
909,"822","1","15","14:25:07","20.115","20115","2"
909,"155","1","15","14:25:55","20.121","20121","3"
910,"825","1","15","14:32:11","23.546","23546","2"
911,"818","1","15","14:33:42","23.571","23571","2"
913,"815","1","15","20:33:27","29.979","29979","4"
913,"821","1","15","20:33:38","33.679","33679","1"
913,"824","1","15","20:33:44","30.413","30413","3"
916,"3","1","15","14:32:19","24.433","24433","2"
916,"822","1","15","14:32:30","24.151","24151","2"
916,"813","1","15","14:32:45","29.734","29734","2"
916,"818","1","15","14:32:46","30.158","30158","2"
918,"807","1","15","17:31:09","27.445","27445","2"
918,"155","1","15","17:31:40","24.421","24421","2"
927,"807","1","15","15:32:38","25.826","25826","3"
927,"154","1","15","15:32:40","24.377","24377","3"
928,"3","1","15","14:29:48","22.483","22483","2"
928,"8","1","15","14:29:55","22.818","22818","2"
929,"1","1","15","18:28:52","25.791","25791","2"
929,"826","1","15","18:29:32","25.421","25421","2"
930,"3","1","15","14:26:45","21.870","21870","2"
930,"822","1","15","14:27:01","22.082","22082","2"
930,"154","1","15","14:27:28","23.309","23309","2"
936,"807","1","15","14:28:49","22.573","22573","2"
936,"832","1","15","14:28:58","25.096","25096","4"
936,"4","1","15","14:29:00","21.567","21567","5"
937,"833","1","15","14:37:29","23.643","23643","2"
940,"3","1","15","14:28:45","23.078","23078","2"
944,"829","1","15","14:23:24","25.547","25547","2"
945,"828","1","15","17:31:20","22.838","22838","2"
948,"18","1","15","16:31:07","22.616","22616","3"
950,"836","1","15","14:32:55","26.969","26969","3"
950,"835","1","15","14:33:07","22.799","22799","3"
952,"20","1","15","14:27:51","21.643","21643","3"
952,"154","1","15","14:28:12","23.187","23187","3"
953,"807","1","15","14:29:11","25.215","25215","2"
953,"822","1","15","14:29:22","27.364","27364","3"
953,"154","1","15","14:29:44","33.490","33490","2"
954,"837","1","15","14:24:03","29.732","29732","2"
955,"1","1","15","17:31:52","20.108","20108","1"
956,"830","1","15","14:21:12","21.945","21945","3"
958,"817","1","15","14:25:05","22.241","22241","2"
958,"4","1","15","14:25:20","22.099","22099","2"
958,"821","1","15","14:25:32","22.828","22828","2"
961,"8","1","15","14:25:27","24.116","24116","2"
961,"815","1","15","14:25:39","24.537","24537","2"
961,"18","1","15","14:26:00","26.427","26427","2"
965,"835","1","15","14:30:43","24.071","24071","2"
966,"839","1","15","13:26:15","23.866","23866","1"
969,"839","1","15","16:29:32","22.154","22154","1"
969,"841","1","15","16:29:57","28.591","28591","1"
973,"807","1","15","14:25:28","22.490","22490","2"
975,"826","1","15","14:25:55","18.088","18088","2"
980,"8","1","15","14:31:33","22.533","22533","3"
